"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.734759967E1,-1.618748298E-1,-9.169386600E-3,4.798342109E-2,1.690856199E-1
2.735768567E1,-3.820660608E-1,-1.573472941E-2,4.350094557E-2,3.848563223E-1
2.736777067E1,6.682797387E-2,-4.140172206E-2,-2.173994780E-3,7.864354350E-2
2.737785667E1,1.625096912E-1,1.762787512E-2,-6.729560494E-3,1.636014324E-1
2.738794167E1,3.804769703E-1,4.781873060E-2,6.703598857E-2,3.892854733E-1
2.739802767E1,4.211687308E-2,8.251302022E-2,8.082547724E-2,1.229430245E-1
2.740811267E1,-1.076409179E-1,3.583107971E-2,-2.795027554E-2,1.168402815E-1
2.741819867E1,-7.867340952E-2,-6.703540385E-3,-1.668210626E-2,8.070152098E-2
2.742828367E1,-6.739826012E-2,-3.763750389E-2,2.662880480E-2,8.165904979E-2
2.743836967E1,1.881585027E-1,1.370324224E-2,1.238440275E-1,2.256739775E-1
2.744845467E1,-5.116766855E-2,2.144882955E-2,5.659286141E-2,7.925234733E-2
2.745854067E1,1.656472340E-2,6.921413122E-2,-1.146352476E-1,1.349304488E-1
2.746862567E1,1.251269432E-1,4.066570379E-2,-2.742770988E-1,3.042012135E-1
2.747871167E1,-1.038291911E-1,-8.058340251E-3,-2.291471189E-1,2.517018869E-1
2.748879667E1,-5.443662755E-2,-4.091388155E-2,-3.504762590E-2,7.658738933E-2
2.749888267E1,-1.395649612E-1,4.161317199E-3,4.164620876E-2,1.457055306E-1
2.750896767E1,9.731959552E-2,-4.645645726E-2,-1.236639333E-1,1.640794761E-1
2.751905367E1,2.204934225E-1,-2.301339827E-2,-1.686600119E-1,2.785554980E-1
2.752913867E1,1.544991519E-2,4.749398630E-3,-1.932955009E-1,1.939701197E-1
2.753922367E1,-4.658074714E-3,4.443353992E-3,-2.118153870E-2,2.213817148E-2
2.754930967E1,-4.505612221E-2,-2.543765388E-2,1.418709934E-2,5.365074250E-2
2.755939467E1,-1.018257157E-1,-1.701181841E-2,-6.738799095E-2,1.232843042E-1
2.756948067E1,2.734998576E-2,-1.692154974E-2,8.565001488E-3,3.328242505E-2
2.757956567E1,3.666525811E-2,-3.384596827E-2,9.933133006E-2,1.111602620E-1
2.758965167E1,-1.263309580E-1,1.581831719E-4,3.669537127E-2,1.315525987E-1
2.759973667E1,9.593610775E-2,1.345822563E-2,-8.289539158E-2,1.275010061E-1
2.760982267E1,-2.876311161E-2,5.455762837E-3,-5.183205843E-2,5.952851601E-2
2.761990767E1,1.119354419E-1,6.402556786E-2,3.826710284E-2,1.345109202E-1
2.762999342E1,5.655847248E-2,4.201394381E-2,1.708065248E-1,1.847671540E-1
2.764007842E1,-1.683957177E-1,-1.321673563E-2,-9.103530049E-3,1.691587246E-1
2.765016442E1,-5.069967203E-2,5.171633838E-2,-2.176707888E-1,2.294027216E-1
2.766024942E1,-4.529041283E-2,4.501157373E-2,-1.740949988E-1,1.854355195E-1
2.767033542E1,6.013715118E-3,5.664873887E-2,-7.159272373E-2,9.149187109E-2
2.768042042E1,9.791900821E-2,3.565957128E-2,5.934806943E-2,1.199246869E-1
2.769050642E1,-4.290058270E-2,-1.455251377E-2,-8.719367981E-3,4.613310125E-2
2.770059142E1,-6.285040542E-2,-5.660652928E-4,-1.347081542E-1,1.486498594E-1
2.771067742E1,-7.103570335E-2,6.848057974E-3,-4.944756389E-2,8.682182112E-2
2.772076242E1,-1.633061551E-1,-8.056001365E-3,1.346438348E-2,1.640581880E-1
2.773084842E1,-9.659538131E-2,7.846321582E-3,4.386581182E-3,9.701275456E-2
2.774093342E1,-5.521127399E-2,-4.652008228E-4,-1.662421882E-2,5.766164964E-2
2.775101942E1,7.433503132E-2,-4.541989211E-3,-4.875408411E-2,8.901284888E-2
2.776110442E1,4.088811725E-2,2.969508469E-3,1.009919393E-1,1.089955408E-1
2.777118942E1,3.453877196E-4,-2.455469006E-2,1.436807066E-1,1.457641847E-1
2.778127542E1,-1.659735817E-2,-1.273929220E-2,1.638740659E-2,2.657647378E-2
2.779136042E1,-1.499854669E-2,-7.294675615E-3,-1.197217405E-2,2.053050527E-2
2.780144642E1,7.598449431E-2,-1.911990182E-2,7.947886348E-2,1.116069163E-1
2.781153142E1,2.114126600E-1,4.457129667E-2,8.641775429E-2,2.327014000E-1
2.782161742E1,2.425085183E-2,6.250277018E-2,1.189265192E-2,6.808917142E-2
2.783170242E1,9.064035762E-2,2.389733054E-2,-8.339825213E-2,1.254672280E-1
2.784178842E1,-8.532564059E-2,4.664574260E-2,-2.016704679E-2,9.931263777E-2
2.785187342E1,-6.603370272E-3,4.192022391E-2,2.538977981E-2,4.945250843E-2
2.786195942E1,5.648066796E-2,4.912556503E-2,-5.156834900E-2,9.089929379E-2
2.787204442E1,-1.784727361E-2,3.655437800E-2,-1.944070566E-1,1.986173491E-1
2.788213042E1,7.366512313E-2,3.032110222E-3,-1.649686646E-1,1.806942289E-1
2.789221542E1,5.727439094E-2,-1.088921489E-2,-2.508174849E-1,2.575040613E-1
2.790230142E1,-1.424023591E-2,-2.652139876E-2,-1.914442724E-1,1.937964869E-1
2.791238642E1,4.347488891E-2,-3.526909148E-2,-1.244451213E-1,1.364571837E-1
2.792247242E1,-6.285563137E-2,-3.548885542E-2,-1.555862224E-1,1.715149027E-1
2.793255742E1,-7.205838136E-2,-3.359170575E-3,-1.258835363E-1,1.450874187E-1
2.794264242E1,-1.419459108E-2,-3.569719902E-2,-9.229011297E-2,9.996620122E-2
2.795272842E1,-1.328001346E-1,-1.646338385E-2,-4.059254050E-2,1.398380246E-1
2.796281342E1,-7.035121366E-2,2.866628537E-2,1.598453343E-2,7.763088618E-2
2.797289942E1,6.682296719E-2,1.444086850E-2,3.917049766E-3,6.847766721E-2
2.798298442E1,1.126422241E-2,3.075796232E-2,2.979741096E-2,4.428115460E-2
2.799307042E1,-2.251927201E-2,1.977058729E-2,7.477068543E-2,8.055215164E-2
2.800315542E1,-5.546405643E-2,6.176797617E-3,6.738448262E-2,8.749333051E-2
2.801324142E1,-9.419933852E-2,2.863178680E-2,1.589331686E-2,9.972909362E-2
2.802332642E1,-5.876875654E-2,-8.134573326E-3,3.417872965E-2,6.846987359E-2
2.803341242E1,1.069286904E-1,-1.720126592E-2,2.202470720E-2,1.105202068E-1
2.804349742E1,2.257054478E-2,-6.834481470E-3,3.523590624E-2,4.239939525E-2
2.805358342E1,1.281853659E-1,-1.094971530E-2,2.118153870E-2,1.303842087E-1
2.806366842E1,4.168699309E-2,-4.304263350E-3,-8.350350201E-2,9.343001083E-2
2.807375442E1,-7.211363755E-2,1.827035621E-3,-1.004966801E-1,1.237064974E-1
2.808383942E1,2.351567410E-2,6.702663302E-3,-8.039979994E-2,8.403594739E-2
2.809392542E1,7.122785747E-2,2.095532455E-2,-6.929710686E-2,1.015609291E-1
2.810401042E1,5.967905838E-2,2.944694119E-2,-4.329921663E-2,7.939480156E-2
2.811409642E1,9.531476799E-2,6.464535445E-3,-8.650663197E-2,1.288801482E-1
2.812418142E1,-8.114104416E-2,3.017912223E-2,-1.511651427E-1,1.741997383E-1
2.813426742E1,-8.682095636E-2,2.243960369E-3,-1.028665566E-1,1.346270489E-1
2.814435242E1,-4.557897292E-2,-4.092722051E-3,-8.692178428E-2,9.823232528E-2
2.815443742E1,-4.255311191E-4,2.877031099E-2,1.738961935E-3,2.882595809E-2
2.816452342E1,1.111617091E-1,-3.817685472E-2,5.830258727E-3,1.176791814E-1
2.817460842E1,-4.891327456E-2,-1.844350688E-2,-5.883643806E-2,7.870449681E-2
2.818469442E1,-1.040025610E-1,1.604331393E-2,-4.639531732E-2,1.150062872E-1
2.819477942E1,-8.502904058E-2,-8.563265596E-3,-7.539399862E-2,1.139628110E-1
2.820486542E1,-6.644922048E-3,7.330252267E-3,-3.171880603E-2,3.322604766E-2
2.821495042E1,1.881020039E-2,1.418388337E-3,7.446078300E-2,7.681304362E-2
2.822503642E1,1.121985666E-2,2.701835727E-2,5.885982692E-2,6.572941532E-2
2.823512142E1,-2.119754545E-2,3.446434787E-2,-3.375012875E-2,5.268964222E-2
2.824520742E1,-6.748867270E-2,2.229601800E-2,-6.760316849E-2,9.809190461E-2
2.825529242E1,4.117609262E-3,2.552490531E-2,-8.593945205E-2,8.974444226E-2
2.826537842E1,3.696061559E-2,4.284607569E-2,-2.382448018E-2,6.139608426E-2
2.827546342E1,5.588487323E-2,-4.755871680E-3,1.485777497E-3,5.610654959E-2
2.828554942E1,2.622282531E-2,1.013538089E-2,-4.065744460E-2,4.943066168E-2
2.829563442E1,-6.463007860E-2,1.374514120E-2,-1.029706371E-1,1.223475707E-1
2.830572042E1,-3.054552566E-2,-4.471292719E-5,-1.336895692E-1,1.371347223E-1
2.831580542E1,4.181661855E-2,3.283419668E-2,-7.020050168E-2,8.806148133E-2
2.832589142E1,-1.514830850E-2,1.228342865E-2,2.326022387E-2,3.035443763E-2
2.833597642E1,4.266552463E-2,-6.135587538E-2,-5.048485994E-3,7.490245421E-2
2.834606242E1,-1.064849964E-1,-1.948999403E-2,-7.248734772E-2,1.302817328E-1
2.835614742E1,1.128261556E-1,1.658350530E-2,-6.541104734E-2,1.314661901E-1
2.836623342E1,2.072576651E-1,-1.422207300E-3,-3.122939408E-2,2.096020932E-1
2.837631842E1,-1.440283236E-1,4.247929081E-3,-3.939093769E-2,1.493782075E-1
2.838640442E1,-9.345509760E-2,-1.264968362E-2,-6.431469440E-2,1.141501191E-1
2.839648942E1,7.633174583E-3,4.269786704E-2,-8.677151084E-2,9.700859909E-2
2.840657442E1,8.797702398E-2,2.548624059E-2,1.012153029E-1,1.365065667E-1
2.841666042E1,-2.164787242E-1,-1.270044476E-2,3.485466778E-2,2.196342123E-1
2.842674542E1,-1.073471318E-1,4.226431428E-2,-7.428712070E-2,1.372160897E-1
2.843683142E1,9.573609643E-3,1.810827870E-3,-1.357436961E-1,1.360929246E-1
2.844691642E1,7.295300536E-2,-2.754022127E-2,-6.192201376E-4,7.798069128E-2
2.845700242E1,-7.802477058E-2,2.866104115E-2,-8.942146897E-2,1.220881617E-1
2.846708742E1,-5.240271013E-2,4.108290263E-2,-1.301473260E-1,1.461922549E-1
2.847717342E1,1.644690201E-1,3.923463430E-3,-1.611141801E-1,2.302677380E-1
2.848725842E1,-3.919286326E-2,6.063014455E-3,3.677898645E-2,5.408821054E-2
2.849734442E1,-9.941684559E-2,7.172722339E-3,4.286009073E-2,1.084995139E-1
2.850742942E1,-2.968448661E-3,6.151889849E-3,-9.770814300E-2,9.794661119E-2
2.851751542E1,2.432427093E-2,2.417346759E-2,2.383675933E-2,4.176383348E-2
2.852760042E1,1.026386614E-1,-2.664784480E-2,5.783890307E-2,1.207896567E-1
2.853768642E1,1.741768599E-2,-1.900666684E-2,3.698480844E-2,4.508331427E-2
2.854777142E1,-7.049494553E-2,-1.762012755E-2,-3.800631702E-2,8.200296564E-2
2.855785742E1,3.592408698E-2,-1.342590378E-2,-1.031951702E-1,1.100910444E-1
2.856794242E1,1.329470825E-1,-4.554107565E-2,-9.257662654E-2,1.682835348E-1
2.857802842E1,7.635352671E-2,-8.460939322E-3,6.853872299E-2,1.029514696E-1
2.858811342E1,7.907058164E-2,-3.166013287E-2,-9.866006970E-3,8.574298215E-2
2.859819942E1,1.813747823E-2,-1.860662593E-2,-9.438926339E-2,9.790049892E-2
2.860828442E1,-4.159928486E-3,-7.501265053E-3,-1.764941114E-1,1.767024203E-1
2.861837042E1,-3.213330053E-2,9.632591147E-3,-8.184230804E-2,8.845054664E-2
2.862845529E1,4.686207131E-2,4.060617182E-2,2.339120150E-2,6.627264311E-2
2.863854129E1,1.059346638E-1,8.559261623E-3,-1.402747035E-2,1.072016039E-1
2.864862629E1,-1.517351731E-1,4.044142652E-2,-6.567358732E-2,1.702119027E-1
2.865871229E1,-9.773379765E-2,8.368555142E-2,-1.439011467E-1,1.930355064E-1
2.866879729E1,-5.034087226E-2,6.761358384E-2,-1.092786133E-1,1.380130989E-1
2.867888329E1,-9.971308015E-2,5.314084802E-2,-1.451103508E-2,1.139175940E-1
2.868896829E1,-1.433318837E-1,3.367681700E-2,2.330524743E-2,1.490680765E-1
2.869905429E1,-1.053697497E-1,-9.628646560E-3,-4.288698792E-2,1.141699992E-1
2.870913929E1,-3.428854767E-2,1.039042684E-2,-5.098596632E-2,6.231560185E-2
2.871922529E1,3.631617934E-2,-3.398529645E-3,8.764976263E-4,3.648538246E-2
2.872931029E1,-5.717557300E-2,-2.631844784E-2,-2.978103876E-2,6.963201214E-2
2.873939629E1,-5.300420590E-2,-4.627729492E-2,-4.909790039E-2,8.579998654E-2
2.874948129E1,5.248851802E-2,-4.013939956E-2,-5.001006603E-2,8.286870716E-2
2.875956729E1,8.651748586E-2,-3.842709728E-2,-3.424714208E-3,9.472932932E-2
2.876965229E1,1.587800447E-2,-1.158397375E-2,2.456649184E-2,3.146127771E-2
2.877973829E1,1.587836992E-2,-2.019745459E-2,-2.363386095E-2,3.490872651E-2
2.878982329E1,5.150753796E-2,-8.242874723E-3,-9.857645452E-2,1.115270767E-1
2.879990929E1,8.984400339E-2,1.426506602E-2,-3.726255119E-2,9.830531408E-2
2.880999429E1,8.203592397E-2,3.516526457E-2,-1.000926375E-2,8.981466481E-2
2.882008029E1,2.506609987E-2,4.720705703E-2,1.372809291E-2,5.518402061E-2
2.883016529E1,5.665268574E-2,2.574258618E-2,-7.253529489E-2,9.556974704E-2
2.884025129E1,7.256935492E-2,2.796288360E-2,-8.550383449E-2,1.155817453E-1
2.885033629E1,-1.159426485E-1,3.038938445E-2,-5.632798254E-2,1.324350937E-1
2.886042229E1,-6.447139978E-3,3.008370526E-2,-5.815289855E-2,6.579023139E-2
2.887050729E1,3.300420675E-2,2.626154256E-2,-2.497755110E-2,4.901861218E-2
2.888059329E1,-2.267524648E-2,-7.249325432E-3,-2.089502513E-2,3.167525213E-2
2.889067829E1,-1.165163700E-1,-2.040513810E-2,-8.007177114E-2,1.428423000E-1
2.890076429E1,1.434965193E-2,-2.146023162E-2,-9.536750257E-2,9.879987145E-2
2.891084929E1,-6.876954183E-2,-3.108730674E-2,-5.480829120E-2,9.327174978E-2
2.892093529E1,-2.089502513E-2,-5.973501806E-4,-2.991669416E-2,3.649612983E-2
2.893102029E1,-2.320171516E-2,-9.550129417E-3,4.756125212E-3,2.553713542E-2
2.894110629E1,-6.464615844E-2,-1.662593644E-2,-3.270873964E-2,7.433309635E-2
2.895119129E1,2.868048314E-2,8.223907817E-3,-2.494539142E-2,3.889055574E-2
2.896127729E1,-3.517202541E-2,8.358814046E-3,1.666456461E-2,3.980764823E-2
2.897136229E1,-6.105304442E-2,2.135686381E-2,-3.657550335E-2,7.430583631E-2
2.898144829E1,1.234471478E-2,2.167303144E-2,-6.328090668E-2,6.801900782E-2
2.899153329E1,-1.345100798E-2,2.208372753E-2,-6.417494595E-2,6.918846960E-2
2.900161929E1,7.110488322E-2,1.283942348E-2,-1.732997775E-2,7.430399277E-2
2.901170429E1,1.951647095E-2,2.082482200E-2,6.958186626E-3,2.937655887E-2
2.902179029E1,1.547684893E-4,3.383695990E-2,-6.167935431E-2,7.035130814E-2
2.903187529E1,5.185398549E-2,1.386548420E-2,-5.799736261E-2,7.902393013E-2
2.904196129E1,-7.084998116E-3,-5.398277398E-3,-2.949043214E-2,3.080623614E-2
2.905204629E1,5.084775276E-2,-1.623727933E-2,-2.626335382E-2,5.948871284E-2
2.906213229E1,-2.339321148E-2,-7.166148790E-3,-1.528754532E-2,2.884969798E-2
2.907221729E1,-3.725443818E-3,-6.513377968E-3,-4.491246343E-2,4.553495795E-2
2.908230329E1,3.052202716E-2,-1.611666223E-2,-7.301125824E-2,8.075880617E-2
2.909238829E1,-2.416508049E-2,-7.758012637E-3,-4.202276945E-2,4.909227055E-2
2.910247429E1,3.950572584E-2,4.976821057E-3,-8.928113580E-3,4.080664571E-2
2.911255929E1,-3.214397170E-3,1.922399825E-2,-1.787376881E-2,2.644553023E-2
2.912264529E1,-1.402359657E-2,2.564888455E-2,-3.947630703E-2,4.912133301E-2
2.913273029E1,-2.887322199E-2,2.019913338E-2,-2.809821010E-2,4.506858493E-2
2.914281629E1,-5.323444001E-2,1.727579964E-2,-3.351331651E-2,6.523420300E-2
2.915290129E1,-3.334447816E-2,1.352512144E-2,-4.161171019E-2,5.501197650E-2
2.916298729E1,-4.515497670E-2,1.687656272E-2,-4.413244486E-2,6.535643028E-2
2.917307229E1,3.540788747E-2,9.025396630E-3,-2.420104086E-2,4.382769283E-2
2.918315829E1,2.008171398E-2,8.743065193E-3,-4.043232679E-2,4.598357832E-2
2.919324329E1,2.594866399E-2,1.282519145E-2,-4.701161385E-2,5.520788472E-2
2.920332929E1,1.816254817E-2,3.835426290E-3,-8.903847635E-2,9.095294894E-2
2.921341429E1,-4.355141435E-2,4.449164663E-3,-7.107875347E-2,8.347879942E-2
2.922350029E1,-1.232366480E-2,9.249637350E-3,-2.358883739E-2,2.817555242E-2
2.923358529E1,-1.890499838E-2,-4.465829227E-3,-9.352036715E-3,2.155929463E-2
2.924367129E1,-6.006333008E-3,-3.049012329E-3,6.720204949E-3,9.514918127E-3
2.925375629E1,-4.277859516E-3,-7.065081038E-4,-5.745123267E-2,5.761461074E-2
2.926384229E1,2.896272093E-3,5.211769491E-3,-7.168686390E-2,7.193439642E-2
2.927392729E1,2.834255062E-2,1.130436720E-2,-3.305898786E-2,4.498872716E-2
2.928401329E1,1.816781066E-2,1.026493326E-2,-1.252765954E-2,2.433886712E-2
2.929409829E1,1.531093419E-2,1.150892839E-2,-4.791851699E-2,5.160488745E-2
2.930418429E1,5.526093878E-3,1.815537619E-4,-3.001024961E-2,3.051533643E-2
2.931426929E1,4.321823269E-4,1.345389504E-3,-1.207157671E-2,1.215400423E-2
2.932435529E1,-2.614191446E-2,1.592085360E-2,-2.659489095E-2,4.054826132E-2
2.933444029E1,-4.454109214E-2,5.520886201E-3,-3.707368612E-2,5.821380658E-2
2.934452629E1,-2.469275516E-2,-1.425679084E-3,-3.287889361E-2,4.114348506E-2
2.935461129E1,-8.979240172E-3,-1.099313088E-3,-3.539085746E-2,3.652872890E-2
2.936469729E1,1.516402289E-2,-3.389375098E-4,-4.344364285E-2,4.601535150E-2
2.937478229E1,2.246587962E-2,3.998506505E-3,-2.887413561E-2,3.680243890E-2
2.938486829E1,3.682137877E-3,1.418222057E-2,-4.634269238E-2,4.860389548E-2
2.939495329E1,-1.026551798E-2,2.363170478E-3,-6.743886173E-2,6.825661510E-2
2.940503929E1,2.209903993E-2,6.794571939E-3,-4.724901080E-2,5.260230789E-2
2.941512429E1,9.475084059E-3,2.111628514E-2,-2.601484716E-2,3.482020949E-2
2.942521029E1,-1.793183897E-2,1.731554015E-2,-3.500377178E-2,4.297258217E-2
2.943529529E1,-3.093948182E-2,9.027954787E-3,-1.719139874E-2,3.652806720E-2
2.944538129E1,-2.858279809E-2,7.663580105E-3,-2.539738119E-2,3.899658675E-2
2.945546629E1,2.834803239E-3,1.334190259E-2,-3.165097833E-2,3.446486476E-2
2.946555229E1,4.569379762E-3,3.121645711E-3,-3.910793245E-2,3.949752250E-2
2.947563729E1,1.134787414E-2,9.928645268E-3,-1.811291993E-2,2.356756484E-2
2.948572329E1,2.266402714E-2,8.079024777E-4,-3.680412948E-2,4.323025306E-2
2.949580829E1,1.092175830E-2,-2.904515297E-3,-4.791851699E-2,4.923317260E-2
2.950589429E1,-6.055741981E-3,-7.066652477E-3,-4.245020092E-2,4.345836106E-2
2.951597929E1,-1.724095389E-2,-8.399799373E-3,-3.024296880E-2,3.581123123E-2
2.952606529E1,-1.834395804E-2,-2.088259980E-3,-1.485485137E-2,2.369658700E-2
2.953615029E1,-1.116741445E-2,-4.385943927E-3,-1.648505509E-2,2.038883741E-2
2.954623629E1,-1.316069372E-2,-1.042922175E-2,-3.131768703E-2,3.553547589E-2
2.955632129E1,-1.062709518E-2,2.584268320E-3,-5.231445372E-2,5.344544567E-2
2.956640729E1,-2.212685075E-2,8.974379674E-3,-3.752918422E-2,4.448119471E-2
2.957649229E1,-2.772676572E-3,7.691135108E-3,-1.926949918E-2,2.093214976E-2
2.958657829E1,1.939528741E-2,1.505526240E-2,-3.843901098E-2,4.561135456E-2
2.959666329E1,7.525074184E-3,7.332317065E-3,-4.161989629E-2,4.292557958E-2
2.960674929E1,6.137676090E-3,1.898442915E-2,-4.845879972E-2,5.240548529E-2
2.961683429E1,-7.743102238E-3,1.340240300E-2,-5.301611960E-2,5.522942129E-2
2.962692121E1,-1.457064014E-2,2.034737857E-2,-3.334023893E-2,4.168801867E-2
2.963700621E1,1.682335306E-2,6.289520971E-3,-3.775897980E-2,4.181296255E-2
2.964709221E1,9.981891476E-3,-7.935242658E-4,1.748317480E-3,1.016486361E-2
2.965717721E1,-9.063695893E-3,6.780412998E-3,-6.907315850E-3,1.326030150E-2
2.966726321E1,-1.293235995E-2,6.482241545E-3,-4.373191059E-2,4.606240759E-2
2.967734821E1,-4.831773564E-3,1.049228031E-2,-3.358582199E-2,3.551677660E-2
2.968743421E1,5.796966143E-3,-1.554484565E-3,-2.685801566E-2,2.752043320E-2
2.969751921E1,8.473565653E-3,-1.413731121E-3,-5.892239213E-3,1.041721813E-2
2.970760521E1,-1.749377288E-3,4.925454638E-3,-2.476646662E-2,2.531201875E-2
2.971769021E1,5.831976347E-3,3.783111982E-3,-4.873771191E-2,4.923097040E-2
2.972777621E1,-1.910131864E-2,-1.835733354E-3,-4.011482298E-2,4.446829560E-2
2.973786121E1,-2.074226663E-2,4.893443417E-3,-4.213269711E-2,4.721600977E-2
2.974794721E1,-1.741191186E-2,1.089502556E-2,-3.051427960E-2,3.678311456E-2
2.975803221E1,2.291706540E-3,1.170285267E-2,-2.635164678E-2,2.892434904E-2
2.976811821E1,-5.081961304E-4,8.278597556E-3,-4.674322665E-2,4.747338916E-2
2.977820321E1,3.705672920E-4,2.292190762E-2,-5.905629337E-2,6.334979839E-2
2.978828921E1,-4.389870241E-3,1.511923688E-2,-2.824497521E-2,3.233637130E-2
2.979837421E1,-3.416254018E-2,5.596534554E-3,-3.064116418E-2,4.623073970E-2
2.980846021E1,-2.508693058E-2,1.014992355E-2,-4.265309930E-2,5.051397741E-2
2.981854521E1,-1.016684622E-3,8.339298964E-3,-3.190533221E-2,3.299284435E-2
2.982863121E1,9.743544348E-3,8.603810098E-3,-2.980091929E-2,3.251241294E-2
2.983871621E1,8.348033242E-3,7.671380199E-3,-2.902616322E-2,3.116180169E-2
2.984880221E1,4.140998125E-3,5.305927936E-3,-4.907509625E-2,4.953449110E-2
2.985888721E1,3.125775307E-3,4.735002145E-3,-4.594917476E-2,4.629813579E-2
2.986897321E1,5.028970912E-4,-6.673573405E-3,-4.780449629E-2,4.827068834E-2
2.987905821E1,5.097017884E-3,1.439310405E-3,-1.958115578E-2,2.028479399E-2
2.988914421E1,-1.347615100E-2,-6.009877883E-3,-1.063082278E-2,1.818624950E-2
2.989922921E1,-1.868890721E-2,-5.233111829E-3,-2.276496470E-2,2.991495161E-2
2.990931521E1,-2.617553595E-2,-3.615041077E-4,-5.185895562E-2,5.809165728E-2
2.991940021E1,3.611233078E-2,-6.968181711E-3,-9.128029883E-2,9.841112206E-2
2.992948621E1,-1.627265498E-2,3.815490939E-3,-8.936299682E-3,1.895296080E-2
2.993957121E1,-4.675638288E-2,2.039115731E-2,8.343216598E-2,9.779000438E-2
2.994965721E1,4.162241790E-2,8.906385235E-3,-1.102913511E-1,1.182198439E-1
2.995974221E1,1.781010725E-2,1.549786236E-3,-1.046002561E-1,1.061169889E-1
2.996982821E1,-2.635910198E-2,3.410023078E-4,-1.217682660E-2,2.903779685E-2
2.997991321E1,-3.517377958E-2,6.463767998E-3,3.689008355E-3,3.595252215E-2
2.998999921E1,1.755699590E-3,1.082217291E-2,-3.478625536E-2,3.647307869E-2
3.000008421E1,-1.048040316E-3,1.387849426E-2,-6.170215845E-2,6.325240983E-2
3.001017021E1,8.989363164E-4,8.984265123E-3,-3.382965088E-2,3.501385990E-2
3.002025521E1,2.020487096E-2,8.471263312E-3,-1.822343230E-2,2.849723842E-2
3.003034121E1,1.304802518E-2,8.467553984E-3,-5.277930737E-2,5.502368324E-2
3.004042621E1,-3.306235000E-3,1.487233819E-2,-5.983631194E-2,6.174546023E-2
3.005051221E1,-1.190277491E-2,1.385954334E-2,-1.615468740E-2,2.438722857E-2
3.006059721E1,1.518806957E-2,-4.037593771E-3,-1.465721548E-2,2.148984844E-2
3.007068321E1,1.069090292E-3,3.695805743E-4,-3.724968731E-2,3.726685859E-2
3.008076821E1,-9.406927451E-3,2.723596506E-3,-5.120172858E-2,5.212988847E-2
3.009085421E1,2.221832313E-3,4.899747446E-3,-4.733028710E-2,4.763507259E-2
3.010093921E1,-1.157529429E-3,7.870370541E-3,-5.122511744E-2,5.183912870E-2
3.011102521E1,-8.206165172E-3,2.750178496E-4,-3.926522255E-2,4.011451712E-2
3.012111021E1,-1.076399311E-2,7.338803820E-4,-4.946569026E-2,5.062861484E-2
3.013119621E1,-8.019163907E-3,4.369185716E-3,-4.080947220E-2,4.181877324E-2
3.014128121E1,-1.030703321E-2,1.254644372E-2,-4.112931490E-2,4.421842068E-2
3.015136721E1,-9.392930679E-3,8.104457881E-3,-6.274003923E-2,6.395484272E-2
3.016145221E1,-1.875669837E-2,1.476252018E-2,-5.021530330E-2,5.559966206E-2
3.017153821E1,-3.470362689E-2,3.570545136E-3,-2.403147161E-2,4.236274472E-2
3.018162321E1,-2.968762949E-2,6.921276078E-3,-3.512714803E-2,4.650995524E-2
3.019170921E1,2.340501554E-2,9.725929610E-3,-4.938324451E-2,5.550759676E-2
3.020179421E1,3.483570088E-2,8.828765731E-3,-4.027737558E-2,5.397907135E-2
3.021188021E1,2.373165563E-3,6.042896379E-3,-1.620146513E-2,1.745382433E-2
3.022196521E1,-6.209048666E-3,2.858374827E-4,-3.960377634E-2,4.008856556E-2
3.023205121E1,-4.248111807E-3,1.755423218E-3,-4.850499272E-2,4.872229760E-2
3.024213621E1,-1.250390522E-3,6.781470522E-3,-3.478684008E-2,3.546372882E-2
3.025222221E1,7.594546415E-3,9.375736210E-3,-1.490162909E-2,1.917394363E-2
3.026230721E1,-2.639725506E-3,4.824775178E-3,-1.866372764E-2,1.945716669E-2
3.027239321E1,-1.698842727E-2,5.574845038E-3,-3.950905144E-2,4.336646981E-2
